% Dataset obtained from: http://homes.esat.kuleuven.be/~smc/daisy/
% Contributed by:
% 	Jairo Espinosa
% 	ESAT-SISTA KULEUVEN
% 	Kardinaal Mercierlaan 94
% B-3001 Heverlee Belgium
% 	jairo.espinosa@esat.kuleuven.ac.be
% Description:
% 	The data comes from a model of a Steam Generator at Abbott Power Plant in Champaign IL.
% 	The model is described in the paper of Pellegrineti [1].
% Sampling:
% 	3 sec
% Number:
% 	9600
% Inputs:
% 	u1: Fuel scaled 0-1
% 	u2: Air	scaled 0-1
% 	u3: Reference level inches
% 	u4: Disturbance definde by the load level
% Outputs:
% 	y1: Drum pressure PSI
% 	y2: Excess Oxygen in exhaust gases %
% 	y3: Level of water in the drum
% 	y4: Steam Flow Kg./s
% References:
% 	[1] G. Pellegrinetti and J. Benstman, Nonlinear Control Oriented Boiler Modeling -A Benchamrk Problem for Controller Design, IEEE Tran. Control Systems Tech. Vol.4No.1 Jan.1996
% 	[2] J. Espinosa and J. Vandewalle Predictive Control Using Fuzzy Models Applied to a Steam Generating Unit, Submitted to FLINS 98 3rd. International Workshop on Fuzzy Logic Systems and Intelligent Technologies for Nuclear Science and Industry
% Properties:
% 	To make possible the open loop identification the wter level was 
% 	stabilized by appliying to the water flow input a feedforward action proportional to the steam flow
% 	with value 0.0403 and a PI action with values Kp=0.258 Ti=1.1026e-4 the reference of this controller 
% 	is the input u3.
% Columns:
% 	Column 1: time-steps
% 	Column 2: input fuel
% 	Column 3: input air
% 	Column 4: input level ref.
% 	Column 5: input disturbance
% 	Column 6: output drum pressure
% 	Column 7: output excess oxygen
% 	Column 8: output water level
% 	Column 9: output steam flow
% Category:
% 	Process industry systems
% Where:
% 	ftp://ftp.esat.kuleuven.ac.be/pub/SISTA/espinosa/datasets/powplant.dat
@RELATION steamgen.dat

@ATTRIBUTE attr0	real
@ATTRIBUTE attr1	real
@ATTRIBUTE attr2	real
@ATTRIBUTE attr3	real
@ATTRIBUTE attr4	real
@ATTRIBUTE attr5	real
@ATTRIBUTE attr6	real
@ATTRIBUTE attr7	real
@ATTRIBUTE attr8	real

@DATA
5439,0.99308655897912,0.34457283159862,-3.4577645957087,0.0035135665855464,429.96337815756,-0.025819219070176,-3.1043208295657,26.875280634345
5442,1.0225524563796,0.57545023511399,-3.072640505522,0.00359435070558,430.61927807014,-0.025926291755134,-2.8564452281758,26.954143572439
5445,0.88926992371121,0.72551046549932,-1.1205441373855,0.0066979371736847,432.28633753769,0.006633906823966,-2.6294501782852,27.13912268359
5448,0.71563061074213,0.38601679840875,-2.8303356180236,0.0034152444214828,431.93676476806,-0.023725187644387,-2.540743671019,27.456322069891
5451,0.98575634403584,0.55427702431125,-2.0668044977234,0.010943368967195,432.00054267235,0.0017455723799113,-2.498630355539,27.29247556678
5454,0.83687557645407,0.43267935139518,-1.8117831572552,0.0037606796411118,429.32342823733,-0.0019887599940098,-2.3258651192055,26.789762155473
5457,0.8517395376632,0.33831186590848,-2.9003794479017,0.0025980262860334,427.17079509668,-0.04950880323118,-2.7552430680986,27.147427237483
5460,0.89146268039871,0.58465281711782,-2.4416985466924,0.0044783806546421,427.7442370391,0.0047741539985042,-3.0187900063348,26.709841095363
5463,1.0518263814608,0.57827761587436,-0.97571287708669,0.0012259176851983,426.92745820297,0.009984913656646,-2.5564699461033,26.391252769086
5466,1.0254969670165,0.53179555997045,-1.9228669132632,-0.0014856682805629,426.7217535058,0.01518086611609,-2.6997477775051,26.205565116581
5469,0.85857630251693,0.62875884039507,-1.6538986680111,-0.00050559183233304,427.45208004468,0.0029843241549158,-2.7879397235949,26.250386564949
5472,0.68518196777582,0.63188365463817,-1.3142563246016,0.0085002483262891,429.0381048378,0.013107483738799,-2.7976523906028,26.216634449172
5475,0.97274683712244,0.58772862849062,-1.8772493465168,0.0053692202149589,428.48829758819,0.0084970312736868,-2.5660079778013,26.124961287443
5478,0.75076705361774,0.64325980003371,-1.3004557158746,0.000935696501915,425.65427627938,0.00074899791075358,-2.5016213857724,25.644810261248
5481,0.78051465463373,0.72563834735554,-3.6869695343825,0.0097707727267446,426.46431250034,0.024162108243186,-2.5412022913503,25.736409982651
5484,0.99090398045026,0.67046468847486,-3.7930925746629,0.0064708070391571,425.02951792179,0.014989300634029,-2.7966307534732,25.494862345449
5487,0.77761026826684,0.39187837728605,-1.942137279765,0.0051170810855311,423.35106103418,0.0084484077379138,-2.3870667554087,25.466349850563
5490,1.0482024278549,0.71297717846743,-2.3770915126207,0.0072906618236703,424.3613337669,0.013483430781812,-2.6329360630707,25.894348928797
5493,1.0290727360942,0.66216595983242,-2.9656260449034,0.0075923382863363,421.89738358482,-0.028384398402621,-2.7554932806915,25.670523873681
5496,0.73033128618822,0.49041522403474,-2.9673752991233,0.0071458943717559,424.97027465942,0.037070002262593,-2.2192616586952,26.381894432448
5499,1.0369865591197,0.41360382392091,-3.3150993981463,0.0098722810185331,425.24243221105,-0.00059741976579916,-2.5857056434047,26.953443514031
5502,0.89818296137678,0.6785052049074,-1.1887439030894,0.0040426296346264,423.43944860844,-0.0013021085788447,-2.1177973807689,26.661806259107
5505,0.71859556096203,0.41176481905556,-3.6638521068527,0.004270308389996,425.31117422636,0.040205372331487,-1.5997972383761,26.971257573185
5508,0.92127168691497,0.61307247756938,-1.8051512848415,0.011238003822844,423.64530318705,-0.006949046995173,-2.0132911138552,26.720340270177
5511,0.98952537011309,0.66948695227333,-3.792695731236,0.011403388923605,422.31430058116,0.01669912584047,-1.5761938613125,26.350756936142
5514,0.73871362961777,0.48821256457341,-3.9326311092106,0.0036628898824887,423.06863395153,0.045104116148183,-1.5967401294263,26.917887164358
5517,0.89989840913065,0.66450059457667,-2.0717191815151,0.0051408090249163,421.97523462714,-0.010657602680206,-2.0340396653764,27.195386773952
5520,0.3650161970135,0.60342890213169,4.5106771871849,-0.0021393258384123,421.23019067068,0.013454568098015,-1.7865942557228,26.46083520317
5523,0.54194211852737,0.44394778597692,3.3953440139412,-0.013330509936433,420.88087003871,0.017310832052556,-1.4937327259317,25.712024677975
5526,0.37181234950348,0.46447981826095,4.426806312362,-0.014960972918906,415.41105333346,0.92520523207681,-2.0967217907124,23.377090056772
5529,0.53228974096322,0.71102334370871,3.3522550062857,-0.010081264006107,411.18716572687,0.59451159924975,-2.3396366828881,21.178541103998
5532,0.63298382693539,0.52614563959636,3.3233984707315,-0.0085571138616305,406.50820604981,0.34181346350176,-3.9896734855822,19.377875686945
5535,0.37212154424539,0.34606479286203,2.2000162506429,-0.01223248350355,403.00093884718,1.7104357921746,-4.8460288942618,18.184796650089
5538,0.47504324692857,0.66731217964695,2.9622136365711,-0.013826756395516,401.27630985889,0.81320608830028,-5.9650552286168,17.068272725006
5541,0.4411084764174,0.43176826595365,3.8844969390253,-0.0011379579946674,398.03182912616,-0.0041815881784544,-6.2549955448472,15.643531331013
5544,0.59034385998226,0.33997422986147,2.7581651475489,-0.010165404081358,395.00360417663,0.9855727447494,-6.3788291875903,14.981912097225
5547,0.46880828801312,0.48324625116059,3.1649819802077,-0.0068483489370454,391.57946345685,1.0804822461446,-7.1297819285858,14.301964591664
5550,0.56741095415341,0.7037493028171,2.065586361304,-0.011358181062544,390.70857376158,-0.017124911037333,-7.2514818091845,13.839986330068
5553,0.58778185413917,0.4152739655845,1.7090701988609,-0.0023843102163249,389.61388862116,-0.0031112674337242,-7.0243045019469,13.242688534529
5556,0.56628331175121,0.70322853633554,2.1214706892023,-0.013400899214649,388.6695917765,0.71051926052084,-6.4460372628393,13.117484860902
5559,0.48367837908427,0.64040520444679,3.3180478493761,-0.0014847236189025,389.42418114432,0.015675316172928,-6.0681338206753,12.766237043042
5562,0.69701667979744,0.67609799594657,4.14128113381,-0.01256884441769,387.73548996285,0.27212051442091,-5.6058640394728,12.627374244293
5565,0.66497275103184,0.39587714948519,3.3152604500707,-0.0079166889108964,386.61871925881,1.5957411216214,-5.0140461159954,12.318090565604
5568,0.49826657980078,0.43337233133471,4.0881093213778,-0.0016110181669667,387.13114339678,1.2447020601419,-4.6813953562044,12.321108866794
5571,0.50326356917938,0.40255938844108,3.0743027280754,-0.0078595899691814,388.80784748042,-0.0086631010589913,-4.194633959259,12.547996866137
5574,0.55880324621913,0.67507130564967,2.106484363613,-0.012785350976951,388.06404251642,-0.016017328611488,-3.4227843665585,12.329276377436
5577,0.42662818292391,0.68965388629511,1.9996564576718,-0.0013865515058688,387.02933560754,-0.024439782018387,-2.6522081534196,11.850025707128
5580,0.46902441524872,0.6258733097673,1.5846029180554,-0.0058060110652379,388.78648105921,0.47507043628223,-1.9495606268119,11.897687533792
5583,0.68177281289235,0.71406817919973,3.9744067780501,-0.0088825495660593,386.81455610983,2.1720181769579,-1.5352600290387,11.713667500377
5586,0.67081345774524,0.57629045093425,1.5700256422018,-0.0065746694953893,386.76703021717,3.3893381606612,-1.0294252640097,11.464380699774
5589,0.58563279349536,0.47174112953535,2.0590078455365,-0.01296438648374,389.44032498923,2.4587711393244,-0.6025355268403,11.74265433648
5592,0.64517572433741,0.33451203699783,1.6859537563343,-0.013207909144511,391.90822132238,0.51148271582472,-0.19272060787142,11.688789870343
5595,0.41343459936059,0.37451246645192,3.738290955687,-0.011184602097018,392.41271894206,-0.024515695475736,0.30162162905477,11.347036909821
5598,0.64439134248288,0.73095938518722,3.3347879582649,-0.0089545625731671,394.6017887281,-0.016441894885509,0.7117792580368,11.201525871626
5601,0.73175023783311,0.70038666786497,3.234309372053,-0.004298088578143,396.29663298973,0.02377851510156,0.95511667738061,10.976733572181
5604,0.63359440117796,0.66172779546456,1.8843757591685,-0.0052674557634972,398.17007326089,0.24345576910954,1.2972144204248,11.400584768243
5607,0.44234899944756,0.724329402604,3.1054290018564,-0.0087272718343477,399.22781503436,-0.0023193996070535,0.82867707169985,11.877920447349
5610,0.40182372530889,0.42998301631813,1.9292107102599,-0.0063188323798131,403.01798574012,0.053841866265817,1.4645609533591,11.942035287479
5613,0.71482850389751,0.44613668618727,3.5293277304694,-0.010768268999088,402.58984081671,1.5513967961616,2.1339648867527,11.627642604425
5616,0.44144941001868,0.70144396061522,3.9174960623153,-0.011296177293586,403.58915625994,2.367642325535,2.6457116735219,11.326166324454
5619,0.51964651584215,0.5500631134861,3.6693240728571,-0.0077755389314518,404.64448259993,-0.0089508843720845,2.3509661587519,11.277482238205
5622,0.35217497199598,0.46314149534684,2.2453166744167,-0.0037322030886788,404.80729181566,0.725930079573,2.1316539474826,11.11408076458
5625,0.35615052479464,0.43440795078169,3.4340806035515,-0.0073983760213355,405.90070813704,1.6423570479058,2.5089151087154,11.164751634875
5628,0.53251325859462,0.62035848623561,4.4227808392884,-0.009518082353082,405.18906593725,1.8388809287464,2.171909863366,10.816309431604
5631,0.45081386709969,0.48392836991893,4.1599668570785,-0.0078170385513929,404.7165052589,2.3019520004862,2.3587946149444,10.490084570304
5634,0.35784647049109,0.56790065145965,3.0941314730242,-0.0071249277292173,405.2683788196,2.1812984979859,2.1995145501161,10.417584058781
5637,0.41744227117811,0.63779631993193,3.3288924293649,-0.0076525615406719,405.76779069754,1.6527801551464,2.0054051275802,10.315493231502
5640,0.39403351975536,0.46717861247324,2.7935816910244,-0.0054942321737105,404.88586194923,2.5185202547164,2.0734353509019,10.082978693911
5643,0.70015954244858,0.45533366580987,2.6344515386607,-0.011160221291835,406.3549850661,3.9290791770809,2.2744501215357,10.01400980073
5646,0.50822268009778,0.33586962593787,2.5029925751525,-0.012457472912353,405.74744122928,3.6404553526878,2.2217501107968,9.8592486318178
5649,0.46348074172296,0.38210179946319,3.8145566765104,-0.0048640576380999,408.98225698821,0.022553591259407,2.3595071525457,9.9651813847412
5652,0.56490360974764,0.43840447991298,4.1844569366373,-0.0065745232136033,411.31352329494,0.019537081735372,2.4760772375923,10.122299521062
5655,0.59819501226374,0.62049561134211,3.9612573469425,-0.01292344180051,411.2253018619,-0.0078992992318816,2.8794860048697,10.231396400306
5658,0.68059845946409,0.53255637619778,2.0915085222804,-0.011704979000228,412.9485671785,0.0010022245224895,2.7692906839206,10.177597533366
5661,0.67137032580001,0.72679662243145,4.1549649142566,-0.012665807940767,416.27196323015,0.030446059065628,2.9620402123217,10.217369550407
5664,0.70966468910823,0.34281183032442,3.8300202463808,-0.006045697440344,417.93869539365,-0.014124395479782,3.1112458489698,10.38321161679
5667,0.57335293787832,0.65352368040868,3.7198954154622,-0.0011165072603896,421.63624861455,0.037006236828603,3.2904111454281,10.911056091314
5670,0.35554087236938,0.3737952590882,4.2036368441435,-0.0093486690200056,425.57554356546,0.027952833300778,3.7346505822312,11.67204099961
5673,0.65791903755473,0.56423163027161,4.2004793793526,-0.0045724649881099,426.04138565793,0.07834335650504,3.7801419832643,11.698156399898
5676,0.68654527648952,0.53095875202386,3.9030125364751,-0.01071937486209,427.19296825565,0.39706938373936,4.4715129624515,11.600286787058
5679,0.71798535071815,0.62078350974981,2.770692001754,-0.0031072030689423,428.1192853255,0.0085600353583585,4.7230659467509,11.832049188483
5682,0.727646648474,0.44472930063534,2.4153851786458,-0.0095980356733295,429.48439944245,-0.024972482784511,4.2098086217258,12.349062543108
5685,0.54071558036746,0.40683082519949,3.3510482671612,-0.012543699544795,433.19073143825,0.0025482633916233,4.6359018271341,12.810256393717
5688,0.57277610983305,0.65334809200577,3.0724941101715,-0.0042279648613534,436.89917180238,0.018215804244422,4.9903738063543,12.84877147215
5691,0.4668774034974,0.65494869040203,4.2803087586379,-0.011245249930418,438.35095995572,0.019010974314667,5.4230818885468,12.781507294846
5694,0.41234119201959,0.36755105838142,3.3762251682149,-0.0052823236602262,439.20957423823,0.22200146268065,5.5141754298565,12.599911221433
5697,0.45667109804636,0.72313860167578,2.0266951942377,-0.0045358404187614,439.89217210415,1.4614429143516,5.2285673092378,12.416808221607
5700,0.49334931120645,0.48051050378426,4.4684858513186,-0.0019323253006609,439.78598985151,1.2315584980434,5.2491084860464,12.331308736455
5703,0.68012411830965,0.64975457394649,1.6100395525638,-0.00058808263484279,440.22676672051,1.9355144047181,4.9542911293167,12.515265775116
5706,0.33681628924427,0.71096048366662,4.3654254209472,-0.0043893040790181,439.86235660411,2.0730010992779,4.6794675150278,12.91898157203
5709,0.49172454889561,0.44867004582406,1.8717271578308,-0.01107458969143,442.91321160462,0.72791270702733,4.7571418272535,13.431510198791
5712,0.45106179733316,0.6868020813116,3.6574795221662,-0.014627632934339,440.21297750615,2.6769310190799,4.5481186346336,12.472506047058
5715,0.65447728852646,0.34152183643704,2.9343836791267,-0.011586963174039,440.13487244538,3.3062422002516,4.9100519499643,11.817400941477
5718,0.44579340517099,0.49202773967452,4.0467053566351,-0.0010154621837469,441.07967556815,2.7087104690704,4.1537137151853,11.543553365215
5721,0.71477865807446,0.54203365586511,2.6296165894552,-0.010292781257465,443.34710702655,0.021739972102967,3.9646619412576,11.983134051091
5724,0.33426671531143,0.41982232660765,3.2539620677752,-0.0084191480177603,443.56153817006,0.0065654267796519,3.3833105754006,11.900433564344
5727,0.40680131274404,0.62705563733976,1.8375673317226,-0.013060718480542,444.35281877411,-0.035868888884952,3.2649212709897,12.14374150509
5730,0.53910406219549,0.70632497150404,3.2740464195433,-0.0070409734051456,444.28881237546,0.34143357396842,2.9152086237756,11.488103362247
5733,0.54460126399338,0.46601127242278,2.2958759110323,-0.00051603217623741,444.59381148193,2.162501656804,3.3278239906203,11.166309426084
5736,0.65365200232162,0.49132370501423,1.9317112211772,-0.0083344689865717,444.92436629373,3.028705183559,2.6436710022549,11.747805754612
5739,0.33834401250599,0.3402483214019,3.1288502960272,-0.0085553606384515,447.34979270494,1.8490108290885,2.504556177759,12.009148669732
5742,0.45316589925315,0.64186540675982,4.1278741839196,-0.010571587406372,447.90563819802,-0.0080877190078131,2.6192409320876,11.973133870434
5745,0.57504019319736,0.51325731305563,2.1057386163558,-0.010996930909528,448.13061379823,0.019135074257078,2.947988285049,11.489581300596
5748,0.61181215707934,0.40422832137996,2.2953951651606,-0.0086629992204012,447.63709649446,1.2506920994793,3.1702062262189,11.207264828115
5751,0.69074454959216,0.65291826729431,3.9542756680807,-0.0016601303337535,449.13350766096,0.96937340595092,2.6231747219435,11.351691226418
5754,0.66389377739252,0.71740843728122,1.3555298298236,-0.012113606310512,450.63731679141,0.0028159979164535,2.4624308454429,11.960600023091
5757,0.63112915294841,0.45667990372737,3.3404649741383,-0.012229969769319,453.09767501921,0.0056680972554791,2.6564276739786,12.229732352122
5760,0.74360375152783,0.30553940960036,-0.89494628795204,0.014370180900709,455.52154670483,0.066803124965216,2.9162935037811,12.352365745046
5763,0.92137440546518,0.075117225391303,1.1053844116684,0.018439139607592,457.30767277914,0.0084591958071125,3.2641231664824,13.735201968739
5766,0.76393821827741,0.25542876138615,0.87889892178509,0.019548748369834,459.31989731589,0.0001030804790374,3.3820952998628,16.247697004607
5769,1.0532852039869,0.27037308998068,0.92891130228977,0.012602735059785,462.19757902246,-0.014949151620428,3.438490053925,19.053334607791
5772,0.81737814682056,0.25396597066293,1.3284371936482,0.023404248464962,464.47831907925,0.013099848781551,4.8425717386003,20.669724432413
5775,0.94774221172899,0.34667990699763,-0.17213923355673,0.02252200588864,465.81588271576,-0.031296284584676,6.1362701816224,23.202529905633
5778,1.0303680623202,0.37681463975174,1.5436929348923,0.02183988804432,467.23152959982,-0.0004221659527897,6.8840849590308,25.242023151326
5781,0.71386687150538,0.29973253530373,-0.57769795396218,0.018776279575126,467.43201841678,-0.01188210774051,8.2232167818019,27.115825282136
5784,0.96311611253195,0.23145655221514,-0.34891106986078,0.017027814779079,469.5368963368,0.013581025651487,9.035135689993,28.959535446154
5787,0.90354133857016,0.11986879801307,-0.71268987686693,0.0099296228547495,467.81281597886,0.015463605882964,10.167005602018,29.258938070858
5790,0.80012586041915,0.12359036473022,0.51170374704292,0.019347878436802,465.78402677064,-0.030789062303756,10.714543329128,29.880191554947
5793,0.70030336045851,0.10128933866056,1.5586383458131,0.011536639305901,466.51935785816,0.0055092900633321,10.492551844006,30.643216409895
5796,0.82480928613972,0.39873731863622,1.3700243234884,0.011469569749681,463.77937377584,-0.022237674766079,10.461708795847,30.848180684227
5799,0.85461934086715,0.27553132571354,0.714495991451,0.0096332767107813,462.19103613244,0.021847705517968,10.200056992123,30.306909043332
5802,1.0582615889756,0.045114456920089,1.645027053087,0.012713367083188,458.10389773758,-0.036963983014028,9.315480689337,30.242553026838
5805,0.91211652373361,0.27905336879079,0.96831114380332,0.019144012446568,457.31873249855,-0.014050872584405,8.1987695061169,30.440688121035
5808,0.76285070191935,0.065972446205752,1.759389816997,0.020808203397517,457.06403471884,-0.028497080535442,7.3576709572986,31.651067312136
5811,0.89375901015463,0.35062399412029,0.57513457106068,0.0182400583328,456.04581543672,-0.020055926300828,6.6250148483955,32.496076370781
5814,0.86551801538727,0.12900564033237,-0.12140993296283,0.020159093763663,453.37370493888,0.0004042611616904,6.5934042315557,32.47418079997
5817,0.8289070072908,0.23599489023309,-1.2933764146374,0.021383925405513,450.96666251061,0.0015959873880076,6.3039421164854,32.882131737757
5820,1.0351841672183,0.25974614319676,0.98629571268042,0.021973022040447,449.59080661896,0.027235635743199,5.9130122487541,33.353407032744
5823,0.79719787556252,0.1440649444622,-0.091764620276055,0.022137639860331,446.59784814574,0.016128338931089,5.8503961221318,33.601262660407
5826,0.95161244505534,0.0067550178678452,1.1665775641758,0.016413470803456,445.16119363019,0.0081422560133948,5.6279269172776,34.494338106185
5829,0.77247513711385,0.10547524883049,-0.063294097254303,0.02171828772116,441.89416350157,0.0077553521238997,5.3015180371864,34.169059197589
5832,0.86813746413628,0.30188727976723,1.1366572732727,0.013117033736184,439.153519876,0.00050845726844444,5.2952159520555,34.352926461294
5835,1.0033779529081,0.052962965919652,1.5499266278169,0.020830527348915,434.55149710678,-0.019375267531608,4.5131750833962,33.795479828058
5838,0.97348191649234,0.20034405163452,0.6971055779972,0.0094935760040338,431.35381201981,-0.012216432063667,4.2015592158381,33.570233827515
5841,1.0015655674542,0.082567231269218,0.58873374749322,0.022667736470247,429.4139015912,-0.013180196239738,3.3756454407515,33.65981590171
5844,0.89993907006206,0.23843997089912,0.98869614641156,0.019121802928962,428.56337401674,0.012406752151122,2.9798671525619,33.774201972749
5847,0.91663195870969,0.045825998196089,1.1802821258042,0.022960637583143,426.47875606685,-0.0020857260242694,2.7206770842239,34.29267707409
5850,0.85153583177056,0.28060488695827,1.5689757640832,0.023371123555093,423.1352600112,-0.016280600842251,2.3584241917467,34.297515316923
5853,0.87936764894859,0.36498918980984,-0.49513961307947,0.023448820986015,421.83128355974,0.031821642624307,2.4762930613011,34.525530344519
5856,1.0605400084932,0.27522964740113,-0.67536830607454,0.017647851734222,418.03243843965,0.017821439712463,2.3015865540214,34.444744142293
5859,0.83967920640615,0.15872032904644,1.7600301345674,0.023175040382106,412.62609483931,-0.038378374337227,1.9720361782064,34.13598949763
5862,0.95842540517057,0.022063984652261,-0.49589044544118,0.016532057399218,410.66296765018,-0.041232625071873,1.5057381439602,34.570156870265
5865,1.0410935526977,0.24784894213552,-0.95361764864453,0.019089009976565,407.47463848041,-0.027168356396002,1.2257932388027,34.120960669635
5868,0.67720078272568,0.096971099351744,0.48479987705274,0.016032566122723,405.21249487986,-0.0099882038085496,1.3223724258693,33.865764214492
5871,0.84369529816969,0.22581753283718,-0.98966148691184,0.010543661871649,403.81455930925,-0.01154193969653,0.68527552178329,34.001948979326
5874,0.96638595209856,0.14414081075442,-1.2464346000546,0.023844203769326,398.22934974118,-0.037127862415451,0.40557020396103,32.490110523024
5877,0.79505647008031,0.39046977256128,1.4828547213389,0.013176490354998,394.68021271829,-0.028234900298716,0.25778807329528,32.12953723186
5880,0.71114544729453,0.075103902120631,0.95043432303395,0.018358047327068,393.48302239407,-0.010952201374819,-0.83134762984363,32.322304974875
5883,0.73367571083053,0.34338598785468,-0.86476064239655,0.023237306348887,391.11614091562,0.0075914058991852,-1.0620971303585,31.611434006634
5886,1.0645383641771,0.33776325052503,0.9621204807244,0.01737085299987,387.70596361712,0.02776326960866,-0.90455078122149,31.140299166683
5889,0.95170070536829,0.14793551925366,0.51842834599028,0.023876277647093,383.41371990816,0.011293499106925,-1.4002926404498,30.657289267723
5892,0.67462899061313,0.24145479640861,1.6818934014093,0.013323587822883,382.6850664152,0.0058744215288662,-1.7839632864096,31.3168392946
5895,0.74809041960954,0.26545154181138,-0.40121553046324,0.023096830227298,381.57642085563,0.0049844664578014,-1.8901930991938,31.329208982796
5898,0.85091675905576,0.36421590558048,0.24020602937844,0.021651569399948,378.12781266442,0.022425453908157,-1.2441052879929,30.398042553064
5901,0.88235801841576,0.013435120756039,0.62900936951951,0.012071982441188,373.2553504879,-0.0080785037621452,-1.2365462331967,30.148365141782
5904,1.0114874690879,0.20782271510066,-0.85314612760013,0.018786657913164,370.8126810898,-0.0058770710046233,-1.7788636554047,29.769169562096
5907,0.97616305413863,0.22429895220345,0.010785575720215,0.021024997656232,367.52080891527,-0.045631600370713,-2.0029942803094,29.639006948524
5910,0.82885036917356,0.039219519507712,1.7846244164015,0.012565646699455,368.00329293711,-0.0086217783041888,-1.9393360472391,30.031755842432
5913,1.0174033715972,0.070710436307678,-0.74886142946693,0.020937443465227,368.28396931887,0.012700157049985,-1.9166426527014,29.992469013936
5916,0.77783890215075,0.040809782134204,1.2667385867645,0.010556131458887,365.62409579135,-0.0059240910240495,-1.5540280949073,29.543878813571
5919,0.81189037908385,0.089139841202679,-0.059401388584057,0.017552406517715,366.37597838513,0.028766753309777,-1.2454271018009,29.645203854605
5922,1.0450174001546,0.27619783048857,-0.85817834481609,0.015779956684082,362.2048115826,-0.03236182437835,-1.6254654537067,28.926272978059
5925,0.77237700598394,0.17935295881298,1.6165518982244,0.022570377158574,361.55862048328,0.020421292753938,-1.0806510971624,28.608005050355
5928,0.74172179489686,0.28577401861664,0.92319384551038,0.014225702841542,360.6875213985,-0.016002647001154,-1.5208308074049,29.219697890433
5931,1.0344775041384,0.15332253101146,-0.25807131268531,0.0096448143445156,357.98692794555,-0.031037248782997,-1.7227307940063,28.799169581543
5934,0.92817098974651,0.2250284274026,-1.0863834651539,0.010525854177927,356.5527133961,0.015526322722741,-1.0994185405544,27.780363810722
5937,0.91203988863009,0.14663408702212,-0.43437158922321,0.01419663020887,357.43562339089,0.025890602255323,-1.2442278924329,27.807926228646
5940,0.73974369712417,0.11042542537612,1.700190138514,0.010694913519112,357.58741443734,0.015369301762332,-1.4272299510925,27.77011208267
5943,0.97082916967512,0.31640051857526,-1.2599924748459,0.013607478774156,356.562426823,-0.0097807961591059,-1.1370372939611,27.546562648892
5946,1.0011146580245,0.19990563401784,1.1561240130399,0.013430962520663,354.02543388259,-0.020618157199119,-1.2822769431748,26.853487417771
5949,1.0461300662004,0.26931981989793,1.6562810421107,0.015593470962848,355.5380133601,0.02419745623269,-1.2059525762619,27.054659117395
5952,1.0298244442663,0.066011375946123,0.53855469878851,0.0093811530366032,355.9382990627,0.0019370458564713,-1.6543814178548,27.407145433347
5955,0.76876098302995,0.28338369673635,-0.45145241464179,0.01713406588676,357.88320661117,0.023513539234418,-1.1405278805249,27.592049331388
5958,1.0424667720068,0.28713582416055,-0.67637457861444,0.0095866144393706,358.36611295546,0.0037659085342031,-0.90989764370141,27.815277821225
5961,0.76607541840232,0.050383012605383,-1.3213935039917,0.0097008905441987,356.58080566127,-0.0051854952741446,-0.65819652993331,27.232130186062
5964,0.91099421509033,0.36208951152188,0.29641035970952,0.013750228252038,357.22311419244,-0.0062140154911441,-0.38631345212782,27.235253648979
5967,0.70952709788779,0.31058181140697,-0.31128024654992,0.012781738683426,356.5750842386,0.0028941189803744,-0.62009860845468,26.786231932947
5970,1.0238546773002,0.10506370508686,-0.41694641762951,0.01139910990997,355.97488971503,-0.0061330307030039,-0.31525905951285,26.771029829185
5973,1.0131401348776,0.31774691467283,1.2331126821698,0.022932080367457,355.63701876575,0.030669598928256,-0.61658456005651,26.165721092358
5976,0.6710989168032,0.11382741389575,-0.24510164583964,0.013229729451897,357.24582850911,0.039846366721805,-0.36595939185328,26.907461160061
5979,0.74539784767669,0.084556441610621,0.9137514124735,0.023071780558494,358.98613825655,0.03893309874381,-0.63559099770792,27.540569500593
5982,0.92480717414048,0.14812009099895,1.7737538505624,0.012524057717705,356.31435439286,0.015585031782438,-0.083075329104176,27.003555811548
5985,1.0642147814865,0.042837784637694,-0.33932016693638,0.02042764967914,353.88184948642,0.0082368541421842,0.19142842237412,26.684759535493
5988,0.79027314765976,0.12240269036357,-0.14051313414913,0.01413007489026,353.34176614931,0.00054756131679104,-0.20303223271259,26.925377036858
5991,0.71529125576381,0.37284365112204,1.4916811599409,0.020568049708941,354.84783039626,0.0011962816985756,-0.29786391923342,27.613714584296
5994,0.71541116847011,0.24686251777494,-1.1673209619977,0.012465605253793,354.46246511347,0.011536895967367,0.0023602027083894,27.401830312209
5997,0.90264174448266,0.04818609323265,-0.99454415570507,0.018088618618261,351.79514313729,0.0011170893273817,0.5407016155418,26.827981459751
6000,0.53998370294939,0.19972868117926,2.4129488204551,0.004744109459292,349.51185991729,-0.0011944896798146,0.25548805097187,26.349838785949
6003,0.47830203347864,0.025079217806391,1.9630809279201,0.0080996641945005,349.18685039857,-0.0089027933337726,-0.15392806021998,26.19694351277
6006,0.49493586034111,0.024938594196146,2.1688265706375,-0.00060825557491743,346.25385001032,-0.0051596154249784,-0.37576604400208,24.610300048052
6009,0.54522991546111,0.019732247395944,3.8252203265254,0.0063334443266782,342.74673330257,0.017327673471692,-0.23230563861275,23.094363777358
6012,0.46180311076,0.37587259009553,4.4885513701637,0.00076208948416804,338.60927793787,-0.0016380911302903,-1.3642152356925,21.917924687228
